season,episode,youtube_id,airdate,hosts,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,author,popcorn,oscar_pick
1,9,vvoqgPay8bM,12/27/2012,Gregg Turkington|Tim Heidecker,Cirque du Soleil: Worlds Away,2012,PG,21 Dec 2012,91 min,Fantasy,Andrew Adamson,Andrew Adamson,"Erica Linz, Igor Zaripov, Lutz Halbhubner, John Clarke","A young woman is entranced by an Aerialist. When they fall into the dreamlike world of Cirque du Soleil and are separated, they travel through the different tent worlds trying to find each other.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTQxMjY0MzgzMl5BMl5BanBnXkFtZTcwNjc0NjQ2OA@@._V1_SX300.jpg,51,6.8,"7,863",tt1792647,movie,N/A,"$12,512,862","Cirque du Soleil, Paramount Pictures International",N/A,True,Tim,4,False
1,9,vvoqgPay8bM,12/27/2012,Gregg Turkington|Tim Heidecker,Cirque du Soleil: Worlds Away,2012,PG,21 Dec 2012,91 min,Fantasy,Andrew Adamson,Andrew Adamson,"Erica Linz, Igor Zaripov, Lutz Halbhubner, John Clarke","A young woman is entranced by an Aerialist. When they fall into the dreamlike world of Cirque du Soleil and are separated, they travel through the different tent worlds trying to find each other.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTQxMjY0MzgzMl5BMl5BanBnXkFtZTcwNjc0NjQ2OA@@._V1_SX300.jpg,51,6.8,"7,863",tt1792647,movie,N/A,"$12,512,862","Cirque du Soleil, Paramount Pictures International",N/A,True,Gregg,5,False
1,10,u75FIgboNHU,1/10/2013,Gregg Turkington|Tim Heidecker,Django Unchained,2012,R,25 Dec 2012,165 min,"Drama, Western",Quentin Tarantino,Quentin Tarantino,"Jamie Foxx, Christoph Waltz, Leonardo DiCaprio, Kerry Washington","With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.","English, German, French, Italian",USA,Won 2 Oscars. Another 57 wins & 156 nominations.,https://m.media-amazon.com/images/M/MV5BMjIyNTQ5NjQ1OV5BMl5BanBnXkFtZTcwODg1MDU4OA@@._V1_SX300.jpg,81,8.4,"1,350,292",tt1853728,movie,N/A,"$162,805,434",A Band Apart,N/A,True,Gregg,5,False
1,10,u75FIgboNHU,1/10/2013,Gregg Turkington|Tim Heidecker,Django Unchained,2012,R,25 Dec 2012,165 min,"Drama, Western",Quentin Tarantino,Quentin Tarantino,"Jamie Foxx, Christoph Waltz, Leonardo DiCaprio, Kerry Washington","With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.","English, German, French, Italian",USA,Won 2 Oscars. Another 57 wins & 156 nominations.,https://m.media-amazon.com/images/M/MV5BMjIyNTQ5NjQ1OV5BMl5BanBnXkFtZTcwODg1MDU4OA@@._V1_SX300.jpg,81,8.4,"1,350,292",tt1853728,movie,N/A,"$162,805,434",A Band Apart,N/A,True,Tim,4,False
1,10,u75FIgboNHU,1/10/2013,Gregg Turkington|Tim Heidecker,Parental Guidance,2012,PG,25 Dec 2012,105 min,"Comedy, Family",Andy Fickman,"Lisa Addario, Joe Syracuse","Billy Crystal, Bette Midler, Marisa Tomei, Tom Everett Scott",Artie and Diane agree to look after their three grandkids when their type-A helicopter parents need to leave town for work. Problems arise when the kids' 21st-century behavior collides with Artie and Diane's old-school methods.,English,USA,1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMzkyNDExOTA1Nl5BMl5BanBnXkFtZTcwNjgzODE4OA@@._V1_SX300.jpg,36,6.0,"24,843",tt1047540,movie,N/A,"$77,267,296","Chernin Entertainment, Face Productions",N/A,True,Tim,6,False
1,10,u75FIgboNHU,1/10/2013,Gregg Turkington|Tim Heidecker,Parental Guidance,2012,PG,25 Dec 2012,105 min,"Comedy, Family",Andy Fickman,"Lisa Addario, Joe Syracuse","Billy Crystal, Bette Midler, Marisa Tomei, Tom Everett Scott",Artie and Diane agree to look after their three grandkids when their type-A helicopter parents need to leave town for work. Problems arise when the kids' 21st-century behavior collides with Artie and Diane's old-school methods.,English,USA,1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMzkyNDExOTA1Nl5BMl5BanBnXkFtZTcwNjgzODE4OA@@._V1_SX300.jpg,36,6.0,"24,843",tt1047540,movie,N/A,"$77,267,296","Chernin Entertainment, Face Productions",N/A,True,Gregg,NA,False
2,1,LPw-R-WWdOc,2/7/2013,Gregg Turkington|Tim Heidecker,Identity Thief,2013,R,08 Feb 2013,111 min,"Comedy, Crime, Drama",Seth Gordon,"Craig Mazin (screenplay), Jerry Eeten (story), Craig Mazin (story)","Jason Bateman, Melissa McCarthy, Jon Favreau, Amanda Peet",Mild mannered businessman Sandy Patterson travels from Denver to Florida to confront the deceptively harmless looking woman who has been living it up after stealing Sandy's identity.,"English, Spanish",USA,1 win & 9 nominations.,https://m.media-amazon.com/images/M/MV5BMTY3NzM5MTk2Nl5BMl5BanBnXkFtZTcwMDQ4MjQ3OA@@._V1_SX300.jpg,35,5.7,"124,628",tt2024432,movie,N/A,"$134,506,920","Bluegrass Films, Aggregate Films",N/A,True,Tim,4,False
2,1,LPw-R-WWdOc,2/7/2013,Gregg Turkington|Tim Heidecker,Identity Thief,2013,R,08 Feb 2013,111 min,"Comedy, Crime, Drama",Seth Gordon,"Craig Mazin (screenplay), Jerry Eeten (story), Craig Mazin (story)","Jason Bateman, Melissa McCarthy, Jon Favreau, Amanda Peet",Mild mannered businessman Sandy Patterson travels from Denver to Florida to confront the deceptively harmless looking woman who has been living it up after stealing Sandy's identity.,"English, Spanish",USA,1 win & 9 nominations.,https://m.media-amazon.com/images/M/MV5BMTY3NzM5MTk2Nl5BMl5BanBnXkFtZTcwMDQ4MjQ3OA@@._V1_SX300.jpg,35,5.7,"124,628",tt2024432,movie,N/A,"$134,506,920","Bluegrass Films, Aggregate Films",N/A,True,Gregg,5,False
2,1,LPw-R-WWdOc,2/7/2013,Gregg Turkington|Tim Heidecker,Side Effects,2013,R,08 Feb 2013,106 min,"Crime, Drama, Mystery, Thriller",Steven Soderbergh,Scott Z. Burns,"Rooney Mara, Carmen Pelaez, Marin Ireland, Channing Tatum",A young woman's world unravels when a drug prescribed by her psychiatrist has unexpected side effects.,"English, French",USA,5 nominations.,https://m.media-amazon.com/images/M/MV5BMTc2MzY0NDAwOF5BMl5BanBnXkFtZTcwMTE1Mzc4OA@@._V1_SX300.jpg,75,7.1,"180,188",tt2053463,movie,N/A,"$32,172,757","Di Bonaventura Pictures, Endgame Entertainment",N/A,True,Tim,6,False
2,1,LPw-R-WWdOc,2/7/2013,Gregg Turkington|Tim Heidecker,Side Effects,2013,R,08 Feb 2013,106 min,"Crime, Drama, Mystery, Thriller",Steven Soderbergh,Scott Z. Burns,"Rooney Mara, Carmen Pelaez, Marin Ireland, Channing Tatum",A young woman's world unravels when a drug prescribed by her psychiatrist has unexpected side effects.,"English, French",USA,5 nominations.,https://m.media-amazon.com/images/M/MV5BMTc2MzY0NDAwOF5BMl5BanBnXkFtZTcwMTE1Mzc4OA@@._V1_SX300.jpg,75,7.1,"180,188",tt2053463,movie,N/A,"$32,172,757","Di Bonaventura Pictures, Endgame Entertainment",N/A,True,Gregg,5,False
2,2,1M2yXVn2GGA,2/14/2013,Gregg Turkington|Tim Heidecker,Escape from Planet Earth,2012,PG,15 Feb 2013,89 min,"Animation, Adventure, Comedy, Family, Sci-Fi",Cal Brunker,"Bob Barlen, Cal Brunker, Stephen Fry (additional writing by), David Javerbaum (additional writing by), Dan Mazer (additional writing by), Tony Leech (based on a story by), Cory Edwards (based on a story by)","Brendan Fraser, Rob Corddry, Ricky Gervais, Jonathan Morgan Heit",Astronaut Scorch Supernova finds himself caught in a trap when he responds to an SOS from a notoriously dangerous alien planet.,English,"USA, Canada",1 win.,https://m.media-amazon.com/images/M/MV5BMTQyMTk4NjkyMl5BMl5BanBnXkFtZTcwMzA2OTY4OA@@._V1_SX300.jpg,35,5.9,"24,485",tt0765446,movie,N/A,"$57,012,977","GRF Productions, Rainmaker Entertainment",N/A,True,Gregg,NA,False
2,2,1M2yXVn2GGA,2/14/2013,Gregg Turkington|Tim Heidecker,Escape from Planet Earth,2012,PG,15 Feb 2013,89 min,"Animation, Adventure, Comedy, Family, Sci-Fi",Cal Brunker,"Bob Barlen, Cal Brunker, Stephen Fry (additional writing by), David Javerbaum (additional writing by), Dan Mazer (additional writing by), Tony Leech (based on a story by), Cory Edwards (based on a story by)","Brendan Fraser, Rob Corddry, Ricky Gervais, Jonathan Morgan Heit",Astronaut Scorch Supernova finds himself caught in a trap when he responds to an SOS from a notoriously dangerous alien planet.,English,"USA, Canada",1 win.,https://m.media-amazon.com/images/M/MV5BMTQyMTk4NjkyMl5BMl5BanBnXkFtZTcwMzA2OTY4OA@@._V1_SX300.jpg,35,5.9,"24,485",tt0765446,movie,N/A,"$57,012,977","GRF Productions, Rainmaker Entertainment",N/A,True,Tim,NA,False
2,2,1M2yXVn2GGA,2/14/2013,Gregg Turkington|Tim Heidecker,A Good Day to Die Hard,2013,R,14 Feb 2013,98 min,"Action, Thriller",John Moore,"Skip Woods, Roderick Thorp (certain original characters by)","Bruce Willis, Jai Courtney, Sebastian Koch, Mary Elizabeth Winstead","John McClane travels to Russia to help out his seemingly wayward son, Jack, only to discover that Jack is a CIA operative working undercover, causing the father and son to team up against underworld forces.","English, Russian, Hindi, Punjabi","USA, UK, Hungary",5 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BMTcwNzgyNzUzOV5BMl5BanBnXkFtZTcwMzAwOTA5OA@@._V1_SX300.jpg,28,5.3,"197,950",tt1606378,movie,N/A,"$67,349,198",Giant Pictures,N/A,True,Tim,5,False
2,2,1M2yXVn2GGA,2/14/2013,Gregg Turkington|Tim Heidecker,A Good Day to Die Hard,2013,R,14 Feb 2013,98 min,"Action, Thriller",John Moore,"Skip Woods, Roderick Thorp (certain original characters by)","Bruce Willis, Jai Courtney, Sebastian Koch, Mary Elizabeth Winstead","John McClane travels to Russia to help out his seemingly wayward son, Jack, only to discover that Jack is a CIA operative working undercover, causing the father and son to team up against underworld forces.","English, Russian, Hindi, Punjabi","USA, UK, Hungary",5 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BMTcwNzgyNzUzOV5BMl5BanBnXkFtZTcwMzAwOTA5OA@@._V1_SX300.jpg,28,5.3,"197,950",tt1606378,movie,N/A,"$67,349,198",Giant Pictures,N/A,True,Gregg,5,False
2,3,MMTsSMttjdI,2/21/2013,Gregg Turkington|Tim Heidecker|Joe Estevez,Snitch,2013,PG-13,22 Feb 2013,112 min,"Action, Drama, Thriller",Ric Roman Waugh,"Justin Haythe, Ric Roman Waugh","Dwayne Johnson, Barry Pepper, Jon Bernthal, Susan Sarandon","A father goes undercover for the DEA in order to free his son, who was imprisoned after being set up in a drug deal.","English, Spanish","USA, United Arab Emirates, UK",1 nomination.,https://m.media-amazon.com/images/M/MV5BNTM4MTYzNjA3Nl5BMl5BanBnXkFtZTcwMzcyNDA5OA@@._V1_SX300.jpg,51,6.4,"83,078",tt0882977,movie,N/A,"$42,930,462",Exclusive Media,N/A,True,Gregg,5,False
2,3,MMTsSMttjdI,2/21/2013,Gregg Turkington|Tim Heidecker|Joe Estevez,Snitch,2013,PG-13,22 Feb 2013,112 min,"Action, Drama, Thriller",Ric Roman Waugh,"Justin Haythe, Ric Roman Waugh","Dwayne Johnson, Barry Pepper, Jon Bernthal, Susan Sarandon","A father goes undercover for the DEA in order to free his son, who was imprisoned after being set up in a drug deal.","English, Spanish","USA, United Arab Emirates, UK",1 nomination.,https://m.media-amazon.com/images/M/MV5BNTM4MTYzNjA3Nl5BMl5BanBnXkFtZTcwMzcyNDA5OA@@._V1_SX300.jpg,51,6.4,"83,078",tt0882977,movie,N/A,"$42,930,462",Exclusive Media,N/A,True,Tim,4,False
2,3,MMTsSMttjdI,2/21/2013,Gregg Turkington|Tim Heidecker|Joe Estevez,Dark Skies,2013,PG-13,22 Feb 2013,97 min,"Horror, Sci-Fi, Thriller",Scott Stewart,Scott Stewart,"Keri Russell, Josh Hamilton, Dakota Goyo, Kadan Rockett","As the Barrett family's peaceful suburban life is rocked by an escalating series of disturbing events, they come to learn that a terrifying and deadly force is after them, one which may have arrived from beyond the stars.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTcxNDE1OTgyOF5BMl5BanBnXkFtZTcwMTEyMzMxOQ@@._V1_SX300.jpg,50,6.3,"70,905",tt2387433,movie,N/A,"$17,418,667","Blumhouse, Robotproof",N/A,True,Gregg,5,False
2,3,MMTsSMttjdI,2/21/2013,Gregg Turkington|Tim Heidecker|Joe Estevez,Dark Skies,2013,PG-13,22 Feb 2013,97 min,"Horror, Sci-Fi, Thriller",Scott Stewart,Scott Stewart,"Keri Russell, Josh Hamilton, Dakota Goyo, Kadan Rockett","As the Barrett family's peaceful suburban life is rocked by an escalating series of disturbing events, they come to learn that a terrifying and deadly force is after them, one which may have arrived from beyond the stars.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTcxNDE1OTgyOF5BMl5BanBnXkFtZTcwMTEyMzMxOQ@@._V1_SX300.jpg,50,6.3,"70,905",tt2387433,movie,N/A,"$17,418,667","Blumhouse, Robotproof",N/A,True,Tim,3,False
2,4,LjVTxxFNeQY,2/28/2013,Gregg Turkington|Tim Heidecker,21 & Over,2013,R,01 Mar 2013,93 min,Comedy,"Jon Lucas, Scott Moore","Jon Lucas, Scott Moore","Miles Teller, Skylar Astin, Justin Chon, Sarah Wright","The night before his big medical school interview, a promising student celebrates his 21st birthday with his two best friends.","English, Spanish",USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMjI0NTExOTI0N15BMl5BanBnXkFtZTcwMDA0ODE3OA@@._V1_SX300.jpg,34,5.8,"71,914",tt1711425,movie,N/A,"$25,682,380","Relativity, Mandeville Films",N/A,True,Tim,5,False
2,4,LjVTxxFNeQY,2/28/2013,Gregg Turkington|Tim Heidecker,21 & Over,2013,R,01 Mar 2013,93 min,Comedy,"Jon Lucas, Scott Moore","Jon Lucas, Scott Moore","Miles Teller, Skylar Astin, Justin Chon, Sarah Wright","The night before his big medical school interview, a promising student celebrates his 21st birthday with his two best friends.","English, Spanish",USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMjI0NTExOTI0N15BMl5BanBnXkFtZTcwMDA0ODE3OA@@._V1_SX300.jpg,34,5.8,"71,914",tt1711425,movie,N/A,"$25,682,380","Relativity, Mandeville Films",N/A,True,Gregg,5,False
2,4,LjVTxxFNeQY,2/28/2013,Gregg Turkington|Tim Heidecker,Jack the Giant Slayer,2013,PG-13,01 Mar 2013,114 min,"Adventure, Fantasy",Bryan Singer,"Darren Lemke (screenplay), Christopher McQuarrie (screenplay), Dan Studney (screenplay), Darren Lemke (story), David Dobkin (story)","Nicholas Hoult, Eleanor Tomlinson, Ewan McGregor, Stanley Tucci","The ancient war between humans and a race of giants is reignited when Jack, a young farmhand fighting for a kingdom and the love of a princess, opens a gateway between the two worlds.",English,"UK, USA",1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMjE1NDMxMjI0OV5BMl5BanBnXkFtZTcwMjQyMDExOQ@@._V1_SX300.jpg,51,6.2,"131,692",tt1351685,movie,N/A,"$65,187,603","Original Film, Bad Hat Harry, Big Kid Pictures",N/A,True,Gregg,5,False
2,4,LjVTxxFNeQY,2/28/2013,Gregg Turkington|Tim Heidecker,Jack the Giant Slayer,2013,PG-13,01 Mar 2013,114 min,"Adventure, Fantasy",Bryan Singer,"Darren Lemke (screenplay), Christopher McQuarrie (screenplay), Dan Studney (screenplay), Darren Lemke (story), David Dobkin (story)","Nicholas Hoult, Eleanor Tomlinson, Ewan McGregor, Stanley Tucci","The ancient war between humans and a race of giants is reignited when Jack, a young farmhand fighting for a kingdom and the love of a princess, opens a gateway between the two worlds.",English,"UK, USA",1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMjE1NDMxMjI0OV5BMl5BanBnXkFtZTcwMjQyMDExOQ@@._V1_SX300.jpg,51,6.2,"131,692",tt1351685,movie,N/A,"$65,187,603","Original Film, Bad Hat Harry, Big Kid Pictures",N/A,True,Tim,6,False
2,5,JhcGWg7aV0w,3/7/2013,Gregg Turkington|Tim Heidecker,Oz the Great and Powerful,2013,PG,08 Mar 2013,130 min,"Adventure, Family, Fantasy",Sam Raimi,"Mitchell Kapner (screenplay), David Lindsay-Abaire (screenplay), Mitchell Kapner (screen story), L. Frank Baum (""Oz"" works)","James Franco, Mila Kunis, Rachel Weisz, Michelle Williams","A frustrated circus magician from Kansas is transported to a magical land called Oz, where he will have to fulfill a prophecy to become the king, and release the land from the Wicked Witches using his great (but fake) powers.",English,USA,6 wins & 31 nominations.,https://m.media-amazon.com/images/M/MV5BMjMyMzQ1ODM1MF5BMl5BanBnXkFtZTcwMjE2MTQxOQ@@._V1_SX300.jpg,44,6.3,"198,851",tt1623205,movie,N/A,"$234,911,825",Roth Films,N/A,True,Tim,4,False
2,5,JhcGWg7aV0w,3/7/2013,Gregg Turkington|Tim Heidecker,Oz the Great and Powerful,2013,PG,08 Mar 2013,130 min,"Adventure, Family, Fantasy",Sam Raimi,"Mitchell Kapner (screenplay), David Lindsay-Abaire (screenplay), Mitchell Kapner (screen story), L. Frank Baum (""Oz"" works)","James Franco, Mila Kunis, Rachel Weisz, Michelle Williams","A frustrated circus magician from Kansas is transported to a magical land called Oz, where he will have to fulfill a prophecy to become the king, and release the land from the Wicked Witches using his great (but fake) powers.",English,USA,6 wins & 31 nominations.,https://m.media-amazon.com/images/M/MV5BMjMyMzQ1ODM1MF5BMl5BanBnXkFtZTcwMjE2MTQxOQ@@._V1_SX300.jpg,44,6.3,"198,851",tt1623205,movie,N/A,"$234,911,825",Roth Films,N/A,True,Gregg,5,False
2,5,JhcGWg7aV0w,3/7/2013,Gregg Turkington|Tim Heidecker,Dead Man Down,2013,R,08 Mar 2013,118 min,"Action, Crime, Drama, Thriller",Niels Arden Oplev,J.H. Wyman,"Colin Farrell, Noomi Rapace, Terrence Howard, Dominic Cooper","In New York City, a crime lord's right-hand man is helped by a woman seeking retribution.","English, French, Albanian, Spanish, Hungarian",USA,N/A,https://m.media-amazon.com/images/M/MV5BMTM2NTU5NTIzMF5BMl5BanBnXkFtZTcwNjQ3MTM5OA@@._V1_SX300.jpg,39,6.5,"63,813",tt2101341,movie,N/A,"$10,895,295","Original Film, Frequency Films",N/A,True,Gregg,5,False
2,5,JhcGWg7aV0w,3/7/2013,Gregg Turkington|Tim Heidecker,Dead Man Down,2013,R,08 Mar 2013,118 min,"Action, Crime, Drama, Thriller",Niels Arden Oplev,J.H. Wyman,"Colin Farrell, Noomi Rapace, Terrence Howard, Dominic Cooper","In New York City, a crime lord's right-hand man is helped by a woman seeking retribution.","English, French, Albanian, Spanish, Hungarian",USA,N/A,https://m.media-amazon.com/images/M/MV5BMTM2NTU5NTIzMF5BMl5BanBnXkFtZTcwNjQ3MTM5OA@@._V1_SX300.jpg,39,6.5,"63,813",tt2101341,movie,N/A,"$10,895,295","Original Film, Frequency Films",N/A,True,Tim,5,False
2,6,fah28oNAhT8,3/14/2013,Gregg Turkington|Tim Heidecker,Carrie,2013,R,18 Oct 2013,100 min,"Drama, Horror",Kimberly Peirce,"Lawrence D. Cohen (screenplay), Roberto Aguirre-Sacasa (screenplay), Stephen King (novel)","Julianne Moore, Chloë Grace Moretz, Gabriella Wilde, Portia Doubleday","A shy girl, outcasted by her peers and sheltered by her religious mother, unleashes telekinetic terror on her small town after being pushed too far at her senior prom.",English,"USA, Canada",6 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BODg2MDU2MjYxNl5BMl5BanBnXkFtZTcwMDQ5MzU0OQ@@._V1_SX300.jpg,53,5.9,"133,100",tt1939659,movie,N/A,"$35,266,619",Misher Films,N/A,True,Gregg,5,False
2,6,fah28oNAhT8,3/14/2013,Gregg Turkington|Tim Heidecker,Carrie,2013,R,18 Oct 2013,100 min,"Drama, Horror",Kimberly Peirce,"Lawrence D. Cohen (screenplay), Roberto Aguirre-Sacasa (screenplay), Stephen King (novel)","Julianne Moore, Chloë Grace Moretz, Gabriella Wilde, Portia Doubleday","A shy girl, outcasted by her peers and sheltered by her religious mother, unleashes telekinetic terror on her small town after being pushed too far at her senior prom.",English,"USA, Canada",6 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BODg2MDU2MjYxNl5BMl5BanBnXkFtZTcwMDQ5MzU0OQ@@._V1_SX300.jpg,53,5.9,"133,100",tt1939659,movie,N/A,"$35,266,619",Misher Films,N/A,True,Tim,4,False
2,6,fah28oNAhT8,3/14/2013,Gregg Turkington|Tim Heidecker,The Incredible Burt Wonderstone,2013,PG-13,15 Mar 2013,100 min,Comedy,Don Scardino,"Jonathan Goldstein (screenplay), John Francis Daley (screenplay), Chad Kultgen (story), Tyler Mitchell (story), Jonathan Goldstein (story), John Francis Daley (story)","Steve Carell, Steve Buscemi, Olivia Wilde, Jim Carrey","A veteran Vegas magician tries to revive his career after his longtime partner quits, he gets fired from his casino act, and an edgy new ""street magician"" steals his thunder.","English, Spanish",USA,1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BMTk3MDkxMDAyN15BMl5BanBnXkFtZTcwODY5NzQyOQ@@._V1_SX300.jpg,44,5.9,"70,767",tt0790628,movie,N/A,"$22,537,881","Benderspink, Carousel",N/A,True,Gregg,5,False
